Image URL,Building Name,Property Description,Street Number,Street Name,Street Suffix,Subdivision,Unit Number,Address,City/Location,Zip Code,Year Built,List Price,MLS Number,Building SqFt,Balcony SF,Bathroom Description,Baths Full,Baths Half,Baths Total,Bed Room Description,Bedrooms
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=184985180&TableID=9&Type=1&Size=3&exk=446a110c0de21cef867f98660f59231e&Number=0,BY THE SEA,"By the Sea a great place to call home or to add to your portfolio. This is a 2/1 end unit .  All furnishings convey. Tiled floors  with a great view!  Breakfast bar, stackable washer and dryer. By the Sea Amenities include include a pool, grille area, tennis court, Party room,  pet area, lobby, plenty of parking (unassigned) , and a storage unit on the 1st floor for all one needs  for a trip to the beach!  Close enough to downtown for the fun it has to offer as well as a stones throw from Moody Garden and Schlitterbahn. The second bedroom is currently being used as a larger living area.",7310,Seawall,,By The Sea Condominium,510,7310 Seawall Unit#510,Galveston,77551,1980,"$230,000",13272539,812,125,Tub w/shower,1,0,1,All Bedrooms Down,2
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=183232174&TableID=9&Type=1&Size=3&exk=858a1eb08b8fb373dee5d0946c08b81d&Number=0,BAYOU LOFTS,"Stunning urban loft in the heart of historic downtown! 14ft cement ceilings, two massive skylights, exposed brick, hardwoods, plantation shutters & custom lighting throughout. Open kitchen has maple cabinets w/ pull out shelves, granite tops, stainless steel appliances, gas range & huge island with breakfast bar! Large bedroom & custom closet with pull downs. Bath has custom vanity, fixtures, & jetted tub/shower. In the historic district of downtown, Bayou Lofts has 24/7 concierge, doorman, guest parking right in front, gym, & rooftop deck w/ splash pool.",915,Franklin,Street,Bayou Lofts Condo 02 Amd,2M,915 Franklin Street Unit#2M,Houston,77002,1997,"$230,000",16736819,1086,,"Tub w/shower, Whirlpool/Jetted Tub",1,0,1,Walk-In Closet,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=179552069&TableID=9&Type=1&Size=3&exk=94d13bac3c4e3e972962805bdd4b34c3&Number=0,3525 SAGE CONDOMINIUMS,"LUXURIOUS SAGE BUILDING. REMODEL WITH MANY UPGRADES.  GREAT VIEW OF THE POOL FROM UNIT.  LOCATED IN CENTRAL GALLERIA, SURROUNDED BY WORLD CLASS SHOPPING/DINING.  24 HOURS CONCIERGE, FITNESS, CLUB HOUSE FOR PRIVATE PARTY, LIBRARY/BUSINESS CENTER, RESORT STYLE POOL.  CONDO IS READY FOR IMMEDIATE OCCUPANCY.  PLEASE CONTACT LISTING AGENT FOR FURTHER INFORMATION.",3525,Sage,Road,AUGUSTA HILLS CONDO,403,3525 Sage Road Unit#403,Houston,77056,1985,"$230,000",14299177,1095,,Primary w/Tub,2,0,2,Split Plan,2
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=139192292&TableID=9&Type=1&Size=3&exk=5bd85f6ad7c26f34840306b78eca0f29&Number=0,GREENWAY,"Wonderful Midtown location.  Walk to church, movies, shopping and Eateries.  Two bedroom, two bath condo with open kitchen, large breakfast bar, Master bath has oversized shower, tiled floors, private balcony.  Generous storage, all amenities include heated pool, valet parking & 24 hour security. Minutes from the Galleria. New windows throughout unit.",15,Greenway Plz,,Greenway Condo,11B,15 Greenway Plz Unit#11B,Houston,77046,1980,"$230,000",4149813,1080,,Primary Bath Shower Only,2,0,2,"2 Bedrooms Down, All Bedrooms Down",2
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=187468118&TableID=9&Type=1&Size=3&exk=f1640bf3b59a2329271972120bc779af&Number=0,LOFTS ON POST OAK,"Come home to this LUXURY condo in the Galleria/Uptown area. Unbeatable location in the heart of Uptown’s top-tier shopping, fine dining, and entertainment, and only one block from Whole Foods. Close and easy access to several major freeways (610, I-10, and 59) and a short distance to downtown, midtown, Greenway Plaza and the medical center. Building includes Valet Parking for guests and residents, 24/7 high-end gym, 6 beautiful pools, on-site management, concierge, reception area, movie theater, and conference room, with one of the lowest HOA fees in the area! Plus, unit comes with a reserved parking space in a covered and gated parking garage. Pet Friendly community with dedicated dog park. Also, all major appliances are included with unit. Come view before this opportunity is missed!",1901,Post Oak,Boulevard,Lofts N Post Oak,2410,1901 Post Oak Boulevard Unit#2410,Houston,77056,2003,"$234,000",39276200,869,,Primary w/Tub,1,0,1,All Bedrooms Down,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186773681&TableID=9&Type=1&Size=3&exk=b62c8cfc6a75804ace3a94d5c6f290e8&Number=0,OTHER,"“Libre” means free in spanish, and at Casa Libre we believe that everyone is born a free spirit. This is why our apartments are carefully designed to inspire deep relaxation and overall wellness. Our goal is to create the perfect place to feel in connection with the environment and to aid in the discovery of the spirit within, without sacrificing luxury and comfort. Airena is Casa Libre’s development: a living space with an eco-luxury feel, which allows you to become immersed in Tulum’s magical environment. Casa Libre Airena has  luxury residences ranging from 900 to 2,000 square feet . Each residence was designed to fit into different lifestyles. Garden House, Apartment, and Penthouse, while delivering the ultimate Casa Libre experience. Great turn on investment! Prop. taxes as low as 0.017%.",1,Kinich Ahaw,,other,406,1 Kinich Ahaw Unit#406,Tulum Quintana Roo,77760,2019,"$234,000",30453303,635,767,Double Sinks,1,0,1,All Bedrooms Down,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186754897&TableID=9&Type=1&Size=3&exk=a3eba524badb2e683e85c4a841259f3d&Number=0,OTHER,"“Libre” means free in spanish, and at Casa Libre we believe that everyone is born a free spirit. This is why our apartments are carefully designed to inspire deep relaxation and overall wellness. Our goal is to create the perfect place to feel in connection with the environment and to aid in the discovery of the spirit within, without sacrificing luxury and comfort. Airena is Casa Libre’s development: a living space with an eco-luxury feel, which allows you to become immersed in Tulum’s magical environment. Casa Libre Airena has  luxury residences ranging from 900 to 2,000 square feet . Each residence was designed to fit into different lifestyles. Garden House, Apartment, and Penthouse, while delivering the ultimate Casa Libre experience. Great turn on investment! Prop. taxes as low as 0.017%.",1,Kinich Ahaw,,other,404,1 Kinich Ahaw Unit#404,Tulum Quintana Roo,77760,2019,"$234,000",70596658,635,767,Double Sinks,1,0,1,All Bedrooms Down,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=185522075&TableID=9&Type=1&Size=3&exk=463a87ccd2cee9f2ab40cec5f0a574eb&Number=0,LOFTS ON POST OAK,"This gorgeous highrise is truly a 'must see'! Located on the 2nd floor with pretty views. Light, bright, open design with neutral decor.  Clean, well maintained unit. The Lofts at Post Oak feature an unbeatable Galleria area location, impressive amenities & services to ensure a pleasant, upscale, urban living experience.",1901,Post Oak,Boulevard,The Lofts on Post Oak,2108,1901 Post Oak Boulevard Unit#2108,Houston,77056,2004,"$234,990",67691866,869,,Tub w/shower,1,0,1,"1 Bedroom Down - Not Primary BR, All Bedrooms Down",1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=187303754&TableID=9&Type=1&Size=3&exk=4425981bae0fc9673c469549f7c49fe1&Number=0,THE MOSAIC ON HERMANN PARK,"LUXURY URBAN LIVING! Large 1 bedroom condo with the most desirable floor plan in the North Tower of the Mosaics. High rise living in the Medical Center near Herman park with a stunning views of Downtown Houston! The unit features floor-to-ceilinng windows, balcony, a walk-in-closet, large bathroom with bath tub and separate shower, granite countertops, and stainless steal appliances. All appliances are included. Amenities Galore! 6,500 sq ft social lounge, 24 hour concierge, valet service, 24 hr wellness center with fitness classes, gourmet coffee bar, media rooms, conference rooms, pool area with infinity pool, hot tub and BBQ grill, spa, theatre and more. Free shuttle rides to Medical Center daily with stops at major hospitals.",5925,Almeda,Road,Mosaic Residl North Condo,12115,5925 Almeda Road Unit#12115,Houston,77004,2006,"$235,000",16598650,850,61,"Double Sinks, Primary Bath + Separate Shower",1,1,1.1,Walk-In Closet,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=187270839&TableID=9&Type=1&Size=3&exk=2a840dab161b560fb2764f72b249e35c&Number=0,GREENWAY,"Lovely 1/1 with full amenities, located in Greenway Plaza! Lots of storage, very clean. Open kitchen, gorgeous balcony views! Includes washer/dryer! Building offers 24 hour concierge/security, valet parking, porter, heated pool, assigned parking. This location is wonderful! Minutes from Galleria, Downtown and The Medical Center.",15,Greenway,Plaza,Greenway Plaza,14A,15 Greenway Plaza Unit#14A,Houston,77046,1980,"$235,000",4500158,1026,,,1,0,1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=187110802&TableID=9&Type=1&Size=3&exk=8c7fee78deb03a89fcc3b970b6527097&Number=0,JACKSON PLACE CONDOMINIUMS,"This completely updated unit has great views of the pool and it's just steps away from your door! You will love relaxing and entertaining on the large L-shaped, (300 sqft) private terrace and it also has a small balcony with a storage closet. Beautiful updates include flooring throughout, cabinets, granite, stainless steel appliances, tile shower and tub surround. The large bathroom has a separate shower, garden tub, walk-in closet and laundry closet with stackable washer and dryer. Spacious Living room open to Kitchen, Breakfast room and Dining room which could be used as an office. The A/C and compressor unit was replaced in 2017, building and fencing recently painted. The location is just blocks from the Jackson Street bridge to Buffalo Bayou trails, a walkers, runners and cyclers paradise! Close to shopping and minutes from downtown, River Oaks, Montrose and the Washington corridor. This is the place you will want to live! Don't miss out! Call to schedule your appointment today!",505,Jackson Hill,Street,Jackson Place Condos,113,505 Jackson Hill Street Unit#113,Houston,77007,2004,"$235,000",20249908,914,300,"Primary Bath + Separate Shower, Primary w/Tub",1,0,1,,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186997803&TableID=9&Type=1&Size=3&exk=a4bb9a44d7f4c5f58a72c4979924693a&Number=0,FOUR LEAF TOWERS,"Luxury high-rise living at its finest in the conveniently located Four Leaf Towers! Nicely updated* one-bedroom features an open floor plan and floor-to-ceiling windows that allow for an abundance of natural light. Kitchen features granite countertops and breakfast bar, recent* cabinetry and appliances. Enjoy the beautifully landscaped, nine-acre recreational plaza with tennis courts, dog park, resort style pool with canvas-covered cabanas & outdoor cocktail bar, and children’s play area. Amenities also include a newly renovated* health club with separate saunas, whirlpools, exercise and massage rooms for both men and women and first floor party room with kitchen and bar that overlooks the outdoor plaza. Residents enjoy concierge, valet parking and porter services. Fine dining and shopping in nearby Uptown Park and the Galleria! *per Seller",5100,San Felipe,Street,Four Leaf Towers Condo 22nd Am,91E,5100 San Felipe Street Unit#91E,Houston,77056,1981,"$235,000",52489221,1015,,"Half Bath, Primary Bath Shower Only",1,1,1.1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=183194822&TableID=9&Type=1&Size=3&exk=a38c67b83660cc431dcc0d631493c81f&Number=0,GREENWAY,"This smart and spacious 1/1 unit in the popular Greenway high-rise offers all the comfort of home and all the sophistication and security that the full-service building offers. Walls of windows allow beautiful tree views and overlook the pool. A completely outfitted kitchen has been freshly updated with light, bright ceramic tile back-splash. The very large bedroom is a wonderful master retreat with walk-in closet. Enjoy the walk-ability of the Greenway area full of restaurants and movie theater while minutes to the med center, Galleria and downtown.",15,Greenway,Plaza,Greenway Condo,5A,15 Greenway Plaza Unit#5A,Houston,77046,1980,"$235,000",75502121,1026,,,1,0,1,,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=186253496&TableID=9&Type=1&Size=3&exk=72bcc496fad28f9ba5956421c7632e83&Number=0,CITY PLAZA AT TOWN SQUARE,"FURNISHED and included in the sales price.  City Plaza is the ultimate in downtown Sugar Land living. Walking distance to the mall, restaurants and the Town Square Plaza.  This unit is a 1/1 split floor plan kitchen dining combo in entry overlooking the living room.  Great rooftop unit with views of the mall.  Call for a private showing now, on site sales and leasing.",2299,Lone Star,,CITY PLAZA AT TOWN SQUARE,510,2299 Lone Star Unit#510,Sugar Land,77479,2004,"$235,500",63922351,743,,Whirlpool/Jetted Tub,1,0,1,Primary Bed - 1st Floor,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=177955332&TableID=9&Type=1&Size=3&exk=810fb85ace11ee8259a2513ab62b81a3&Number=0,THE MARK,"FREE Valet Parking, 24 HOUR Concierge, WALKING DISTANCE (2 BLOCKS) to Galleria Mall and the Waterwall.  The unit occupied. lease until Nov 1, 2020. pay $1300 monthly rent. BALCONY with an UNOBSTRUCTED view from the balcony to Medical Center. EXTRA LARGE MASTER BEDROOM and SUPER HUGE WALK-IN CLOSEST. GRANITE COUNTERS, WINE FRIDGE. 24 HOUR FITNESS CENTER and BUSINESS CENTER. 24 Hour Concierge and Free Valet Parking!!",3505,Sage,Road,Mark Condo 01 Amd,2508,3505 Sage Road Unit#2508,Houston,77056,2000,"$238,000",72411511,787,,,1,0,1,,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=187236205&TableID=9&Type=1&Size=3&exk=e75e8a74a1720e5bb0557fc7a35c5a80&Number=0,GREENWAY,"Refreshed with new paint and new appliances-Refrigerator, Range, Microwave & Dishwasher! (Summer 2020) This beautiful condo is move-in ready! Spacious 1/1 offers generous room sizes, tiled floors and crown molding. Kitchen with granite counters. Primary suite with walk-in closet and storage closet at entry. Private balcony. Enjoy sunset views while gazing at the Galleria skyline. Full service high rise living with a wonderful central location close to great shopping, dining and freeway access.",14,Greenway,Plaza,The Greenway,7L,14 Greenway Plaza Unit#7L,Houston,77046,1980,"$239,000",49500493,1026,52,Primary Bath Shower Only,1,0,1,,1
https://matrixmedia.harmls.com/mediaserver/GetMedia.ashx?Key=180286679&TableID=9&Type=1&Size=3&exk=07eb49d5355cee3843ce42fcb0dd2914&Number=0,3525 SAGE CONDOMINIUMS,"Live near the Galleria! Wonderful 7th floor south facing unit in excellent condition. A unit occupied. lease until to Feb 19, 2021. pay $1500 monthly rent. It is good for investment.  Living and dining areas have new engineered hardwood flooring, both bedrooms have carpet. Granite in both bathrooms and kitchen + stylish glass/stone backsplash. Brand new electric cooktop! Large patio off the living room. Highrise living has a 24-hour concierge, resort-style pool, fitness center, recreation room. Easy access to 610 or 59, Galleria, restaurants, shops. Refrigerator, washer, dryer included.",3525,Sage,Road,3525 Sage Street Condo,704,3525 Sage Road Unit#704,Houston,77056,1985,"$239,000",43825980,1095,,,2,0,2,,2
